# Dump of events from 2D plot 
# "X [mm]" "Z [mm]" "weight" 
# center:  0.00000       0.00000    
# range:   5.0000        5.0000    
# columns: x, y, z, ki_x, ki_y, ki_z, , kf_x, kf_y, kf_z, p, d\dhkl\u [A]
          82  0.39191     -0.22580E-01  0.91759E-01  0.29315E-03 -0.58702E-01   3.7996       3.7939      0.21545      0.45319E-02  0.20361E-10   1.16930    
          83  0.28078      0.49080     -0.16527      0.47664E-02 -0.21855E-01   3.8514       3.8340      0.35187      0.10088      0.22612E-10   1.16904    
          84  0.18476     -0.74705     -0.96127E-01  0.56933E-02 -0.19945E-01   3.5407       3.4990     -0.80131E-02 -0.54171      0.11630E-10   1.16736    
          85  0.47328       1.3362     -0.35277      0.68671E-02  0.39334E-01   3.6899       3.6772      0.20396     -0.23066      0.69445E-11   1.16938    
          86 -0.12252      0.81237E-01  0.10535      0.38289E-02  0.12465E-01   4.3382       4.2188      0.89107E-01   1.0069      0.37367E-10   1.16646    
          87 -0.43805      0.76441      0.37096E-01 -0.34870E-02  0.22503E-01   4.0283       3.9887      0.34395      0.44656      0.47861E-11   1.16785    
          88  0.84498E-01  0.49439      0.20736      0.77379E-02 -0.42149E-01   3.8290       3.7281     -0.87320      0.42445E-01  0.13349E-10   1.16489    
          89 -0.10335     -0.87227      0.14174      0.69213E-02  0.96940E-02   3.9210       3.8481      0.71640      0.23107      0.32843E-11   1.16836    
          90  0.20538E-01 -0.78413     -0.28053      0.73066E-02  0.11342E-02   4.1104       4.0675      0.35671E-01  0.59137      0.10679E-16   1.16710    
          91 -0.38435       1.1670      0.36552      0.14704E-02  0.53517E-01   3.6963       3.6345     -0.64506     -0.20013      0.26565E-10   1.17005    
          92  0.18060E-01 -0.23017      0.58585      0.11801E-02  0.40255E-01   3.6456       3.6201      0.29267     -0.31791      0.23956E-11   1.16744    
          93 -0.48218       1.3400     -0.10997      0.10532E-01 -0.16744E-02   4.1304       4.0078      0.77873      0.62584      0.12738E-10   1.16837    
          94 -0.32262E-01 -0.50892      0.28363     -0.57231E-02  0.63610E-02   3.8125       3.7760      0.52523      0.31111E-01  0.14635E-10   1.16866    
          95 -0.40416       1.3122     -0.16567      0.66716E-02 -0.64716E-02   3.9901       3.9668     -0.22865      0.36552      0.12728E-10   1.16956    
          96 -0.35294     -0.49530     -0.10602      0.63370E-03 -0.41793E-01   4.3134       4.2036      0.35761E-01  0.96698      0.49143E-11   1.16731    
          97  0.19233     -0.33016E-02  0.51001     -0.33377E-02 -0.19666E-01   4.0271       3.9997     -0.14766      0.44541      0.11568E-10   1.16844    
          98 -0.22360      -1.1478     -0.26692     -0.27041E-02  0.78524E-02   3.7848       3.7465      0.53611     -0.27590E-01  0.35020E-13   1.16943    
          99 -0.60626E-02   1.2048     -0.28088      0.24362E-02 -0.42304E-01   3.7269       3.6693      0.63855     -0.14100      0.12614E-10   1.17133    
         100 -0.12682      0.44074      0.30757      0.36569E-02 -0.18510E-01   3.5364       3.4845      0.25484     -0.54755      0.27767E-11   1.16919    
         101  0.28310       1.0325     -0.28375      0.86588E-02  0.37304E-01   3.8455       3.7627      0.79087      0.76095E-01  0.19053E-10   1.16488    
         102 -0.12755       1.3467     -0.32788     -0.11331E-01 -0.29538E-02   4.0162       3.9071     -0.82336      0.43257      0.16272E-10   1.16907    
         103  0.18902      -1.4837      0.18857     -0.22354E-02 -0.76386E-02   3.4210       3.3270     -0.28531E-01 -0.79628      0.11601E-10   1.16995    
         104  0.17249      0.62433     -0.41793      0.38245E-03 -0.44006E-01   4.2497       4.1059      0.68114      0.86026      0.10403E-10   1.17190    
         105  0.31213       1.2165      0.30390     -0.15456E-02  0.14070E-01   3.5649       3.5252     -0.22362     -0.48168      0.11896E-10   1.16976    
         106 -0.99235E-01   1.0425      0.18637      0.10353E-01 -0.34507E-01   4.1182       4.0723      0.11255      0.60410      0.15915E-10   1.16871    
         107  0.19327     -0.12859      0.27496     -0.36306E-02 -0.47584E-01   4.0672       4.0276      0.21764      0.52482      0.14983E-10   1.17191    
         108 -0.28361     -0.54853     -0.41330E-01 -0.58717E-02 -0.42356E-01   4.0774       3.9243     -0.97098      0.53327      0.10196E-10   1.16840    
         109 -0.36489     -0.45430      0.41495      0.55764E-02  0.17971E-01   3.7709       3.7126      0.65770     -0.65557E-01  0.19152E-10   1.16892    
         110 -0.39494      0.22224     -0.19614     -0.10500E-01  0.19464E-01   4.2680       4.0679     -0.92629      0.90028      0.16769E-10   1.17132    
         111 -0.11366E-01  -1.3947      0.32762      0.58958E-02  0.43669E-01   3.7302       3.7071     -0.39251     -0.14028      0.13439E-10   1.17085    
         112  0.45584       1.0732     -0.35738     -0.51184E-02  0.18224E-01   3.5326       3.3964     -0.80479     -0.54445      0.10339E-10   1.17141    
         113 -0.13259E-01  0.46384      0.41449      0.11341E-01 -0.28162E-01   3.9004       3.8802      0.34940      0.19110      0.11595E-10   1.16638    
         114  0.32575     -0.15263      0.18993      0.71466E-02  0.63791E-01   4.2511       4.1406      0.47052      0.84255      0.18450E-10   1.16782    
         115 -0.37028      -1.2983      0.41733E-01 -0.61469E-02 -0.41687E-01   4.0569       4.0252      0.42926E-01  0.50571      0.21375E-10   1.17077    
         116 -0.64980E-01  0.85041      0.34673E-02  0.45560E-02  0.53620E-01   3.7640       3.7625      0.90023E-01 -0.76042E-01  0.12570E-10   1.16930    
         117 -0.14134      0.68417      0.19180     -0.18249E-02  0.92278E-02   3.7965       3.6885      0.89931     -0.59274E-02  0.19198E-10   1.17055    
         118 -0.14200      0.43493     -0.30821      0.44059E-02 -0.22625E-01   3.5998       3.5743      0.11060     -0.41359      0.44139E-11   1.16871    
         119 -0.51024E-01  -1.1082     -0.64573E-01  0.35022E-02 -0.38009E-02   3.6084       3.5391     -0.58190     -0.39592      0.18298E-10   1.16974    
         120  0.34968     -0.69198     -0.31794      0.73114E-02  0.44682E-01   3.9795       3.9080      0.67222      0.33799      0.17416E-10   1.16636    
         121  0.11355      -1.4995      0.66643      0.38358E-02 -0.23329E-01   4.1502       4.0895     -0.23666      0.66719      0.70022E-11   1.16876    
         122  0.34668      0.65041     -0.98178E-01 -0.69175E-02 -0.62183E-01   4.3380       4.2014      0.35207       1.0231      0.15542E-10   1.16877    
         123  0.43476       1.2416      0.59924      0.11264E-01  0.47165E-01   4.1793       4.1169     -0.87483E-01  0.71594      0.15207E-10   1.16789    
         124 -0.22437      0.74887      0.12917E-01 -0.85915E-02  0.38331E-02   3.4298       3.3247     -0.34130     -0.77016      0.63177E-11   1.16905    
         125 -0.60457E-01   1.1552     -0.63714     -0.85037E-02 -0.20111E-01   3.6753       3.6026     -0.68486     -0.24741      0.14447E-10   1.17042    
         126  0.33784       1.0054      0.22065     -0.34055E-02  0.39140E-01   3.7404       3.7271      0.29500     -0.11800      0.18636E-10   1.16972    
         127  0.32272E-01 -0.31971      0.32204      0.10854E-02 -0.18368E-01   3.9753       3.8394      0.97044      0.34778      0.57838E-11   1.16872    
         128 -0.33344      0.75885     -0.32233      0.80362E-02 -0.27912E-01   3.7318       3.7277      0.10425     -0.14327      0.10359E-10   1.16679    
         129 -0.32439      -1.0259     -0.22814     -0.76114E-02 -0.27797E-03   3.5887       3.5469      0.34158     -0.42604      0.10289E-10   1.17051    
         130  0.51126E-01  0.35292     -0.46878     -0.10500E-01  0.50598E-01   4.0551       3.9615      0.71122      0.49744      0.18223E-10   1.17018    
         131  0.24113     -0.92189      0.68357      0.65986E-02 -0.55585E-01   4.1089       4.0629      0.16644      0.59229      0.21424E-10   1.16751    
         132  0.32462      -1.1185      0.37090     -0.66219E-02 -0.20712E-01   3.8753       3.8498      0.41506      0.15935      0.16671E-10   1.16947    
         133  0.38004      0.59349      0.44450E-03  0.44321E-03 -0.51811E-01   3.8936       3.8876     -0.12206      0.18483      0.73788E-11   1.16887    
         134  0.40329     -0.98886      0.22761      0.53019E-02 -0.30916E-02   4.0439       3.9536     -0.70925      0.46870      0.18355E-10   1.16793    
         135  0.26408     -0.59567      0.56243E-01 -0.29352E-02 -0.30184E-01   4.0110       3.9648      0.44083      0.41858      0.17854E-10   1.17123    
         136  0.32311      -1.3403     -0.35270     -0.19470E-02  0.30654E-01   3.5700       3.5367     -0.12771     -0.47011      0.21176E-10   1.16761    
         137  0.21500     -0.31851      0.95188E-01  0.82312E-02  0.35442E-01   3.7933       3.7925      0.81617E-01 -0.20714E-01  0.10643E-10   1.16808    
         138 -0.67491E-02 -0.70130     -0.25661      0.67193E-02  0.54088E-01   4.0184       3.9916      0.20785      0.41743      0.64465E-11   1.16666    
         139 -0.37385     -0.31274      0.27164     -0.36167E-02 -0.96292E-03   3.4151       3.3177      0.49451E-01 -0.80813      0.15605E-10   1.16832    
         140  0.40660     -0.49208      0.25956     -0.13850E-02  0.61751E-01   4.1752       4.0896      0.44911      0.71348      0.18453E-10   1.16733    
         141  0.14065      -1.4151     -0.42936      0.87484E-03 -0.24982E-01   3.5239       3.4744      0.14125     -0.57204      0.10485E-10   1.16912    
         142  0.48625      -1.1493      0.30402     -0.24492E-02  0.68389E-02   4.1948       4.0494      0.79350      0.75484      0.26002E-10   1.16999    
         143 -0.26796      0.74165      0.37261     -0.34228E-02 -0.40664E-02   3.6027       3.5804     -0.11696E-01 -0.40048      0.65539E-11   1.16926    
         144  0.25100       1.3487      0.35086E-01 -0.79637E-02  0.44107E-02   4.1032       3.9932      0.73466      0.59216      0.22719E-11   1.16927    
         145  0.43665     -0.17170E-01  0.40886      0.85821E-02  0.27499E-01   4.3031       4.0911     -0.94031      0.94660      0.19977E-10   1.16980    
         146 -0.40521     -0.52338     -0.22404     -0.23972E-02  0.39434E-01   3.4120       3.3057      0.21446     -0.81832      0.19272E-10   1.16791    
         147  0.40879       1.2972     -0.48265      0.33316E-02 -0.73679E-03   4.2564       4.1671      0.94494E-01  0.86179      0.20928E-10   1.16786    
         148  0.76051E-01 -0.31492     -0.29119     -0.10072E-01  0.38416E-01   4.1180       4.0630     -0.24461      0.62522      0.59396E-11   1.17021    
         149 -0.18762     -0.83811     -0.53533      0.56208E-02  0.12671E-01   3.6844       3.6593      0.35610     -0.24014      0.37915E-10   1.16814    
         150  0.31364      -1.1921      0.27596     -0.12031E-02  0.46001E-01   3.5981       3.5416      0.48042     -0.41799      0.66351E-11   1.16691    
         151  0.42234      0.28473     -0.27245      0.34484E-02 -0.41071E-01   3.4393       3.3267     -0.42094     -0.76560      0.13741E-10   1.16878    
         152 -0.11890      0.57140E-02  0.41643      0.56082E-02  0.37835E-01   3.5677       3.5151     -0.37963     -0.47943      0.16041E-10   1.16917    
         153 -0.72734E-01  0.53356      0.23077      0.35183E-02 -0.12800E-01   3.8589       3.7499      0.90320      0.11796      0.15471E-10   1.16842    
         154  0.35674      0.58967      0.68589E-01  0.23177E-02  0.19198E-01   4.1208       4.0003      0.77713      0.61209      0.12409E-10   1.16723    
         155  0.49910      0.71033      0.19420      0.38326E-02  0.14147E-01   3.4784       3.4099     -0.13061     -0.67452      0.18448E-10   1.16979    
         156  0.34243      -1.2148     -0.14750      0.20055E-02 -0.57575E-02   3.8513       3.8445      0.20426      0.10150      0.77249E-11   1.16796    
         157 -0.36294     -0.54166E-01  0.37885      0.11332E-03 -0.20446E-01   3.4814       3.4007      0.34143     -0.66286      0.21681E-10   1.16876    
         158 -0.57406E-01  0.10133      0.30467     -0.62912E-02 -0.50416E-01   4.1320       4.0647     -0.37938      0.64081      0.20590E-10   1.16864    
         159  0.47657E-01 -0.99804      0.21429     -0.94257E-02 -0.47261E-01   3.5961       3.5073     -0.67744     -0.41708      0.18373E-10   1.16984    
         160 -0.37240      0.12660     -0.25523     -0.31360E-02 -0.34465E-01   3.9825       3.8976      0.73160      0.36763      0.14282E-10   1.17208    
         161  0.12667E-01 -0.82936     -0.16167     -0.22776E-02  0.31135E-01   3.7176       3.7128      0.97590E-01 -0.16354      0.25815E-10   1.16755    
         162 -0.22525      0.86247     -0.27834     -0.17268E-03  0.68973E-03   3.9462       3.9182      0.37022      0.28840      0.16710E-10   1.16928    
         163 -0.35523       1.3935     -0.41314      0.10221E-01  0.45975E-01   4.3218       4.1889     -0.42291      0.97690      0.11998E-10   1.16849    
         164  0.78288E-01  0.77538     -0.89274E-01  0.11665E-03  0.59034E-01   3.7589       3.7005      0.65618     -0.90751E-01  0.16159E-10   1.16788    
         165  0.18046     -0.54258      0.27947E-01  0.37920E-02  0.31007E-01   3.4747       3.3464      0.63452     -0.68851      0.11472E-10   1.16917    
         166 -0.11027      0.27949      0.23102      0.70085E-02  0.21623E-01   3.8908       3.8768     -0.28025      0.17562      0.28653E-11   1.16696    
         167 -0.21153      0.27751      0.34001      0.69025E-02  0.24985E-02   3.7981       3.7192      0.77007     -0.97300E-02  0.14537E-10   1.16679    
         168  0.23393       1.3729     -0.26535      0.22298E-02  0.43252E-01   3.4840       3.4045     -0.34459     -0.65654      0.12412E-11   1.17014    
         169  0.42405      0.76104     -0.82438E-01  0.80928E-02 -0.45005E-01   3.5181       3.4467     -0.37791     -0.59704      0.87160E-11   1.16768    
         170  0.27769     -0.46037     -0.84838E-01  0.31904E-02  0.14021E-01   3.5748       3.4362      0.86716     -0.46948      0.85329E-11   1.16887    
         171 -0.23881       1.0790      0.30811     -0.76134E-02 -0.36579E-01   4.1453       4.0625     -0.48608      0.66658      0.23826E-10   1.16813    
         172 -0.19117      0.67819      0.43726     -0.58060E-02 -0.15403E-01   3.4215       3.3267      0.11946     -0.79103      0.13148E-10   1.17185    
         173 -0.40071     -0.22367      0.10358     -0.67737E-02  0.77013E-02   3.7696       3.6589     -0.90548     -0.51157E-01  0.78558E-11   1.17027    
         174 -0.48382E-01  -1.0071      0.50276E-01 -0.92082E-02  0.20396E-01   3.7523       3.7428     -0.25303     -0.83998E-01  0.15761E-10   1.17013    
         175 -0.21401       1.1498     -0.39762      0.44051E-03 -0.38267E-01   4.0800       4.0255      0.38172      0.54561      0.20147E-10   1.16854    
         176 -0.17122     -0.66736      0.33991     -0.10416E-01 -0.25132E-02   3.7874       3.6895      0.85551     -0.13044E-01  0.16478E-10   1.17277    
         177 -0.37045       1.0911      0.29116     -0.92825E-02  0.26028E-01   3.5177       3.4667     -0.16296     -0.57517      0.10006E-10   1.16987    
         178 -0.26778      0.53981     -0.57284      0.78302E-02  0.32129E-01   3.4085       3.2639     -0.52794     -0.82875      0.23712E-10   1.16938    
         179  0.23460      0.61634      0.37109      0.45372E-02  0.42312E-01   4.1224       3.9565      0.98680      0.60677      0.40176E-10   1.16750    
         180 -0.38925       1.4221     -0.55201E-01 -0.36695E-02  0.74211E-03   3.9268       3.8880     -0.48800      0.25449      0.23427E-10   1.16976    
         181  0.48615     -0.70029E-01 -0.40873      0.96224E-02 -0.61221E-01   4.2082       4.1305     -0.25605      0.76576      0.15083E-10   1.16507    
         182  0.82313E-01  0.61424     -0.40478     -0.81806E-03 -0.31143E-01   4.3550       4.1098      -1.0033       1.0342      0.10896E-10   1.16599    
         183 -0.10491      0.96931     -0.61112E-01  0.96448E-02 -0.34800E-01   3.5543       3.5011     -0.32715     -0.51922      0.48923E-11   1.16684    
         184  0.36764     -0.91889     -0.42582      0.19071E-02  0.49006E-01   3.6835       3.6419     -0.50418     -0.22989      0.11932E-10   1.16878    
         185  0.46749      0.32155      0.73605      0.11425E-01 -0.48369E-01   4.2660       4.1671     -0.28642      0.86852      0.17174E-10   1.16764    
         186  0.51778E-01   1.0926      0.21032      0.37343E-02  0.24517E-01   3.5945       3.5633     -0.21183     -0.42334      0.49461E-11   1.16945    
         187 -0.29743      -1.2241     -0.18167     -0.13717E-02 -0.53625E-01   3.8925       3.8785     -0.27981      0.18234      0.21160E-10   1.16792    
